Row,coelomocyte,endocrine,epithelium,excretory,germline,gland,glia,gonad,hypodermis,intestine,mesoderm,muscle,neuron,pharynx,seam,valve,vulva
DGR0023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DGR0024,694.8006,379.7662,221.1998,278.6207,412.9103,343.2386,397.8754,920.0871,321.8706,953.2101,616.4023,738.6999,332.5558,506.1522,165.7521,1323.4888,248.7555
DGR0025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DGR0026,694.8006,379.7662,221.1998,278.6207,412.9103,343.2386,397.8754,920.0871,321.8706,953.2101,616.4023,738.6999,332.5558,506.1522,165.7521,1323.4888,248.7555
DGR0027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DGR0028,252.4602,48.3319,28.215,176.8396,28.2912,14.2664,17.3077,53.2633,120.1143,62.7707,193.3277,285.8974,291.0938,332.4347,18.1582,96.9592,22.9623
DGR0029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXC0050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0003,1,1,2.6465,1,6.4582,1.737,1.3136,3.9653,1.9616,1,1.9813,2.9702,2.9869,1,2.103,1,13.8114
BIO0004,1,1,1.678,1,1,1,1.1568,3.5946,1.3606,1,1,2.1033,1.5645,1,1.4902,1,2.8302
BIO0005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BIO0107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC02222,2,5.9443,89.553,142.6717,34.7495,122.8713,400.911,18.3091,1095.424,1409.4906,14.7564,53.2264,7.1255,186.1304,40.7285,12.6621,33.1133
RCC0061,58.15,28.6103,85.4537,94.7811,121.0814,18.32,46.3165,87.3642,800.7849,2246.8079,39.2693,54.9059,22.021,363.1231,58.9701,37.5559,138.2646
RCC0062,503.9204,821.419,104.0491,270.6208,126.5397,32.3234,135.5384,657.4423,1222.1924,1748.2297,1055.8585,403.6392,672.6548,424.5,147.4573,342.1883,317.6237
RC07933,46.72,8.8886,39.256,71.3359,44.666,51.8544,89.5946,103.3027,250.1665,534.8757,17.6815,44.4242,13.1023,148.3043,53.7001,14.7085,125.4532
RC03814,46.72,8.8886,39.256,71.3359,44.666,51.8544,89.5946,103.3027,250.1665,534.8757,17.6815,44.4242,13.1023,148.3043,53.7001,14.7085,125.4532
RCC0063,12.43,44.3875,20.5638,24.4453,11.9165,4.6851,22.3254,25.4637,50.5208,120.1293,16.7002,12.6638,9.2865,7.1377,17.7905,16.2316,55.9058
RCC0064,12.43,44.3875,20.5638,24.4453,11.9165,4.6851,22.3254,25.4637,50.5208,120.1293,16.7002,12.6638,9.2865,7.1377,17.7905,16.2316,55.9058
RCC0065,138.1601,174.5502,94.364,1231.8774,61.0407,41.1676,271.8016,84.0283,398.1279,715.7758,53.007,55.2211,63.092,215.8188,243.2979,93.9129,132.774
RCC0066,503.9204,821.419,104.0491,270.6208,126.5397,32.3234,135.5384,657.4423,1222.1924,1748.2297,1055.8585,403.6392,672.6548,424.5,147.4573,342.1883,317.6237
RCC0067,503.9204,821.419,104.0491,270.6208,126.5397,32.3234,135.5384,657.4423,1222.1924,1748.2297,1055.8585,403.6392,672.6548,424.5,147.4573,342.1883,317.6237
RCC0068,138.1601,174.5502,94.364,1231.8774,61.0407,41.1676,271.8016,84.0283,398.1279,715.7758,53.007,55.2211,63.092,215.8188,243.2979,93.9129,132.774
RCC0069,1,1,38.2875,71.3359,6.4582,4.3166,159.3727,2.8533,1631.34,278.9684,1.9813,8.6445,5.1997,25.5507,163.635,5.5695,32.1133
RCC0070,12.43,44.3875,20.5638,24.4453,11.9165,4.6851,22.3254,25.4637,50.5208,120.1293,16.7002,12.6638,9.2865,7.1377,17.7905,16.2316,55.9058
RC08183,30.86,75.0534,355.7907,172.117,89.8737,26.4254,334.624,146.9982,561.5032,221.9916,105.1451,298.02,129.4746,167.5797,708.7889,68.9266,81.2079
RC08177,30.86,75.0534,355.7907,172.117,89.8737,26.4254,334.624,146.9982,561.5032,221.9916,105.1451,298.02,129.4746,167.5797,708.7889,68.9266,81.2079
RC08174,30.86,75.0534,355.7907,172.117,89.8737,26.4254,334.624,146.9982,561.5032,221.9916,105.1451,298.02,129.4746,167.5797,708.7889,68.9266,81.2079
RM03534,2,41.4432,21.2733,37.1679,40.2077,13.0553,20.9734,28.6877,79.1659,41.7098,18.6815,21.9389,21.0115,44.9637,34.1103,32.4632,71.5474
RC01357,1,16.7773,14.5591,176.8396,6.4582,12.0553,13.858,76.615,35.2559,69.389,13.7564,18.6534,20.1469,13.2754,27.7177,36.0327,22.9623
RC08198,1,16.7773,9.6197,71.3359,22.833,11.6868,91.9467,14.7145,437.4321,89.2439,23.5691,4.4676,96.9829,1,1511.4094,19.2779,21.1321
RM03225,35.29,1,16.3993,129.9491,22.833,5.4221,11.0355,23.981,85.7383,120.1293,8.8501,27.086,3.0095,37.8261,156.2815,7.0926,44.9247
RCC0134,35.29,12.833,26.8591,24.4453,22.833,13.5293,22.1686,15.0852,48.7179,142.1903,21.6065,62.6293,8.8123,86.9275,72.4515,25.3706,37.6039
RC03283,26.86,504.9288,70.7302,97.7811,58.5824,47.1156,494.0145,60.7113,253.0464,211.3732,65.8196,148.7735,68.0789,169.7174,146.5353,93.8666,73.5474
RC02397,1,4.9443,2.1622,12.7226,1,1.3685,3.9793,46.9621,37.0588,42.9159,1.9813,7.5412,7.5253,13.2754,42.0571,1,4.6604
RCC0159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0177,636.2204,1072.1339,336.4763,218.2848,695.8225,140.6083,400.5055,260.301,248.214,199.9002,780.4608,327.6978,765.978,246.0943,318.6553,864.355,465.5674
RC04313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RM03451,1,20.7216,15.1402,12.7226,11.9165,2.8426,50.2367,11.7492,67.9492,67.1829,23.5691,16.8408,71.5365,1,129.1961,22.3243,15.6416
RC03284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0058,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0058,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0087,2,9.8886,2.678,13.7226,2,4.9481,61.8994,2,20.991,94.6561,2.9813,4.6008,17.6246,2,7.7603,5.0463,3.8302
RMC0087,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0099,2,9.8886,2.678,13.7226,2,4.9481,61.8994,2,20.991,94.6561,2.9813,4.6008,17.6246,2,7.7603,5.0463,3.8302
RMC0099,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0108,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0108,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0109,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0109,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0110,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0110,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0111,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0111,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0112,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0112,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0113,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0113,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0114,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0114,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0115,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0115,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0116,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0116,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0117,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0117,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0118,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0118,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0119,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0119,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0120,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0120,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0121,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0121,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0122,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0122,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RCC0123,130.7301,87.8307,112.3105,180.8396,146.9144,58.0654,138.1272,191.8136,790.7219,230.022,42.288,375.0908,118.1428,643.3187,333.3339,111.6213,156.9061
RMC0123,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RC02396,35.29,36.4989,47.7789,94.7811,11.9165,12.0553,51.9615,16.1971,56.4104,56.1525,77.5386,42.848,72.6203,86.9275,53.5775,109.1445,8.3208
RM02396,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
TCM5001,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5002,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5003,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5009,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5010,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5011,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5012,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5013,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5014,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5015,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5029,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5048,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5049,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5050,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5051,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5052,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5053,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5054,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5055,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5056,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
TCM5057,104.8701,37.4989,11.0071,84.0585,18.3747,18.583,56.0976,39.0662,220.6367,105.6866,23.5878,123.2094,65.7855,63.3768,170.5178,46.1717,34.9435
RM00344,81.0101,20.7216,202.643,94.7811,17.3747,12.0553,24.0503,18.0505,306.1779,124.5415,49.0819,282.6662,6.6673,1093.5071,41.0766,55.8338,15.6416
RM00351,309.6102,170.6058,556.8258,493.351,93.7902,89.0739,794.745,108.1213,361.8287,356.1818,421.9621,371.1696,134.3962,2805.92,235.9444,113.714,323.1142
RC00352,47.72,92.7194,51.3938,37.1679,29.2912,25.9532,27.5592,68.3485,69.1897,57.1525,172.7399,67.3333,168.8581,118.6159,14.2559,52.2643,16.6416
RCC0001,23.86,12.833,37.0284,165.117,6.4582,16.4774,45.2189,18.7918,41.8667,34.0915,6.8876,8.2505,5.5384,68.5145,99.1693,29.9401,35.7737
RMC0001,35.29,60.1648,84.6789,153.3943,33.7495,14.2664,42.5532,43.6261,89.1037,64.9768,41.2318,174.618,39.6777,467.4637,85.1976,37.5559,108.9815
RC00267,103.8701,75.9421,80.4175,59.6132,50.1242,17.583,100.1005,58.0819,131.8936,95.8622,58.8946,36.7008,24.2789,142.1667,310.0922,90.8666,101.6607
RM00267,139.1601,96.6637,105.8239,107.5038,78.4154,24.4792,116.1537,106.8973,191.4291,125.5415,92.2763,73.8745,46.345,179.9928,328.8632,132.992,152.076
RM00709,2,32.5546,47.5852,107.5038,6.4582,19.32,39.8875,38.3248,37.4194,20.8549,72.6323,81.3072,17.0988,191.2681,35.9291,22.3243,39.4341
RMC0003,1,20.7216,13.4937,118.2264,22.833,19.794,27.3432,45.4794,107.4938,34.0915,12.7752,15.501,5.1997,31.6884,80.0502,11.6621,44.9247
RM00432,1,32.5546,13.3,1,55.5825,3.9481,9.6243,9.8959,4.7261,5.4122,6.8876,13.2155,11.6572,7.1377,7.9858,11.6621,11.9812
RM00405,23.86,68.0535,63.3718,340.9566,44.666,30.1123,60.7426,83.6576,85.9786,80.4195,90.295,115.8259,97.2765,314.0217,80.6629,55.8338,98.0003
RM02164,58.15,49.3318,84.323,235.4528,29.2912,26.6902,62.213,49.0741,70.9926,43.9159,67.7446,105.6349,90.7576,290.471,73.6967,101.0055,84.3588
RM01082,115.3001,103.5524,103.8554,83.0585,6.4582,31.2178,108.0976,63.2712,87.7816,60.5646,105.9952,152.8665,90.6383,436.7753,79.9276,75.6349,96.1701
RM00342,630.6504,451.6527,1061.5459,1385.2718,78.4155,125.0824,1165.0199,269.2473,1011.2867,438.8074,789.9548,1185.2502,957.6749,2530.7243,935.7723,416.3,373.5295
RMC0183,35.29,44.3875,80.8049,1,39.2077,76.1761,48.6686,61.0472,50.2804,29.6793,28.4754,34.573,23.7821,129.8913,52.2294,81.7276,147.4156
RC00342,458.2003,281.0469,825.3926,938.8114,33.7495,58.4876,1003.6088,164.8326,818.8143,323.0903,608.4023,955.4654,829.1944,1688.8621,744.4391,308.6787,174.8685
RC01082,115.3001,103.5524,103.8554,83.0585,6.4582,31.2178,108.0976,63.2712,87.7816,60.5646,105.9952,152.8665,90.6383,436.7753,79.9276,75.6349,96.1701
RC03376,526.7804,16.7773,8.7481,1,17.3747,2.1055,1.4704,388.3417,2.8029,5.4122,182.5338,140.0205,16.444,1,1.9805,17.7548,57.736
RC03219,473.6303,36.5545,37.2514,16.7226,37.7494,55.1173,79.9526,255.9382,270.5132,27.061,158.0771,167.7421,50.2482,23.413,95.9383,20.2316,91.0192
RCC0170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0172,2704.4819,1387.5126,1301.6994,1636.4474,574.6577,4408.4845,1230.7032,1922.2102,1326.2725,2621.2263,1219.842,1789.7562,1704.7758,1130.1956,1166.0346,2107.4403,2399.0643
RCC0173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0174,1,8.8886,4.7772,24.4453,6.4582,1,16.3669,3.224,100.4022,12.0305,3.9438,2.1033,3.0773,1,31.8847,7.0926,17.4718
RCC0175,1,1,39.1591,1,11.9165,3.9481,37.6923,5.4479,55.4488,7.6183,1.9813,8.3293,2.9644,148.3043,191.3332,7.0926,4.6604
RCC0176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC03542,1,4.9443,2.4528,24.4453,6.4582,1,7.8994,1.3707,188.3857,16.4427,1,6.2014,4.4997,1,6.7602,1,1
RC03970,17.43,53.3318,89.001,3335.2303,76.9571,20.3719,1361.2624,19.3439,319.3513,47.9159,205.1966,42.4889,46.3485,122.6159,103.434,27.3243,143.2646
RM03524,1,4.9443,3.615,83.0585,17.3747,1.737,902.9402,5.4479,440.5572,42.9159,1,20.7024,5.8093,228.0942,1595.7296,2.5232,2.8302
DMN0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TCE5007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TCM5007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC00782,334.4702,22.7216,19.4646,131.9491,35.7494,18.846,49.4142,406.6509,1573.4823,1103.843,24.5878,571.3762,16.4796,1267.3622,1272.2146,9.0927,30.4529
RC00897,7,34.6102,111.0176,382.1245,39.7494,93.5998,963.665,43.3248,519.6364,159.2208,18.7752,50.3453,498.859,240.2319,2313.9164,70.9729,45.4341
RM02433,173.4501,65.1092,222.2383,306.7887,165.7474,109.9734,133.4022,90.5882,142.6294,123.3354,168.8149,250.4873,93.6704,677.1448,89.2616,90.3434,117.3023
RC02619,69.5801,44.3875,202.7399,270.6208,71.9572,18.32,124.2484,82.175,65.7857,29.6793,188.4214,191.7985,133.6285,326.2971,323.5736,81.7276,54.0756
RM02619,173.4501,65.1092,222.2383,306.7887,165.7474,109.9734,133.4022,90.5882,142.6294,123.3354,168.8149,250.4873,93.6704,677.1448,89.2616,90.3434,117.3023
RC00893,1,1,1.9685,59.6132,1,2.1055,10.5651,2.8533,365.7952,5.4122,2.9625,1.6305,3.303,1,23.5507,4.0463,1
RCC0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RMC0009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC03104,92.4401,675.4791,99.4002,59.6132,50.1242,13.1608,197.4762,86.9936,235.743,20.8549,955.7696,280.6171,876.294,105.3406,202.9762,444.2401,59.5662
RC00946,1,12.833,4.9709,1,11.9165,1.737,8.997,2.4826,19.7506,7.6183,1.9813,2.3398,2.9418,7.1377,15.8296,4.0463,6.4906
RC00192,46.72,68.0535,340.5583,575.4095,323.0366,141.7708,76.7366,76.615,319.6399,210.5793,25.5316,31.5782,97.6377,123.7536,883.4203,138.0846,440.2467
