Row,energy,lipid,pro_modi,pro_syn,nucl_acid
pfk-1.1,0.0035830747207432,0,0.00106120846947437,0,0
pfk-1.2,0.0035830747207432,0,0.00106120846947437,0,0
pfkb-1.1,0,0,0,0,0
pfkb-1.2,0,0,0,0,0
pges-2,0,0,0,0,0
pgk-1,0.0136809207880663,0.0129356684710118,1,0.0059459586501393,1
pgs-1,0,1,0,0,0
pho-1,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-10,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-11,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-12,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-14,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-4,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-5,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-6,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-7,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-8,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
pho-9,1.57337210702618e-06,0.00022739736168521,0.000339581447069606,0,0.00168388241034044
phy-2,0,0.00041867804463961,1,0,2.38844307852413e-05
phy-3,0,0.00041867804463961,1,0,2.38844307852413e-05
phy-4,0,0.00041867804463961,1,0,2.38844307852413e-05
pifk-1,0,1.37036506859e-09,0,0,0
piga-1,0,0,0,0,0
piki-1,0,0,0,0,0
pisy-1,0,1,0,0,0
plc-1,0,1.37036449285625e-09,0,0,0
plc-2,0,1.37036449285625e-09,0,0,0
plc-3,0,1.37036449285625e-09,0,0,0
plc-4,0,1.37036449285625e-09,0,0,0
pld-1,0.000166908604024554,0.00428077775266799,0.00147521453020308,0,0.00205108357890483
pmt-1,0,1,0,0,0
pmt-2,0,1,0,0,0
pnc-1,0,0,0,0,0
pnc-2,0,0,0,0,0
png-1,0,0,0.000189163583189437,0,0
pnk-1,0,1,0,0,0
pnk-4,0,1,0,0,0
pod-2,0,1,0,0,0
pole-1,0,0,0,0,1
pole-2,0,0,0,0,1
polg-1,0,0,0,0,1
polh-1,0,0,0,0,1
polk-1,0,0,0,0,1
polq-1,0,0,0,0,1
ppat-1,0,0,0,0,1
ppk-1,0,0,0,0,0
ppk-2,0,0,0,0,0
ppk-3,0,0,0,0,0
pps-1,0,0,0,0,0
ppt-1,0,0,0,0,0
prdx-2,0,0,0,0,0
prdx-3,0,0,0,0,0
prdx-6,0,3.24834377700792e-05,0,0,3.54422744204581e-05
pri-1,0,0,0,0,1
pri-2,0,0,0,0,1
prx-10,0,0,0,0,0
psd-1,0,0.0261209062000945,0,0,0
pssy-1,3.63692687038854e-05,1,4.56554877823788e-05,3.45502466754734e-05,7.22317697938488e-05
pstk-1,0,0,0,0,0
ptps-1,0,0,0,0,0
pus-1,0,0,0,0,0
pyc-1,0,1.37036636399094e-09,0.000926104700193714,0,0.0010755699244867
pyk-1,0.00228498217710102,0.00732753629519009,0.00513313477749052,0.00140491026590735,0
pyk-2,0.00228498217710102,0.00732753629519009,0.00513313477749052,0.00140491026590735,0
pyp-1,1,1,0,0,0
pyr-1,0,0,0,0,1
qars-1,0,0,1,1,0
qdpr-1,3.98777322594263e-06,0.013910254909413,0.0284699085300376,0,0
qns-1,0,0,0,0,0
rars-1,0,0,1,1,0
rars-2,0,0,0,0,0
rft-1,0,0,0,0,0
rft-2,0,0,0,0,0
rnr-1,0,0,0,0,1
rnr-2,0,0,0,0,1
rpac-19,0,0,0,0,1
rpac-40,0,0,0,0,1
rpb-10,0,0,0,0,1
rpb-11,0,0,0,0,1
rpb-12,0,0,0,0,1
rpb-2,0,0,0,0,1
rpb-3,0,0,0,0,1
rpb-4,0,0,0,0,1
rpb-5,0,0,0,0,1
rpb-6,0,0,0,0,1
rpb-7,0,0,0,0,1
rpb-8,0,0,0,0,1
rpb-9,0,0,0,0,1
rpc-1,0,0,0,0,1
rpc-11,0,0,0,0,1
rpc-2,0,0,0,0,1
rpc-25,0,0,0,0,1
rpia-1,0.000622632647574363,0.103141883352523,0.0458109073239508,0.000659790627479966,1
rpoa-1,0,0,0,0,1
rpoa-12,0,0,0,0,1
rpoa-2,0,0,0,0,1
rpom-1,0,0,0,0,1
sams-1,0,1,1,0,0
sams-3,0,1,1,0,0
sams-4,0,1,1,0,0
sams-5,0,1,1,0,0
sars-1,0,0,1,1,0
sars-2,0,0,0,0,0
sdha-1,0.0995438682245882,0.02313055984937,0.0900437105680536,0.0254517610170014,0.0716070522016863
sdha-2,0.0995438682245882,0.02313055984937,0.0900437105680536,0.0254517610170014,0.0716070522016863
sdhb-1,0.0995438682245882,0.02313055984937,0.0900437105680536,0.0254517610170014,0.0716070522016863
sdhd-1,0.0995438682245882,0.02313055984937,0.0900437105680536,0.0254517610170014,0.0716070522016863
secs-1,0,0,0,0,0
seld-1,0,0,0,0,0
set-1,0,0,4.20329254377987e-05,0,0
set-11,0,0,4.20329254377987e-05,0,0
set-12,0,0,4.20329254377987e-05,0,0
set-13,0,0,4.20329254377987e-05,0,0
set-15,0,0,4.20329254377987e-05,0,0
set-16,0,0,4.20329254377987e-05,0,0
set-2,0,0,4.20329254377987e-05,0,0
set-21,0,0,4.20329254377987e-05,0,0
set-23,0,0,4.20329254377987e-05,0,0
set-32,0,0,4.20329254377987e-05,0,0
set-33,0,0,4.20329254377987e-05,0,0
set-4,0,0,4.20329254377987e-05,0,0
set-6,0,0,4.20329254377987e-05,0,0
sir-2.1,4.71703316028802e-06,0.0341654513303535,0.0148348573437784,0,0
sir-2.2,4.71703316028802e-06,0.0341654513303535,0.0148348573437784,0,0
sir-2.3,4.71703316028802e-06,0.0341654513303535,0.0148348573437784,0,0
sir-2.4,4.71703316028802e-06,0.0341654513303535,0.0148348573437784,0,0
slc-25A29,0.00550012842781281,0.0192835324132523,0.035488159323832,0.0038391973085776,3.38032141046526e-05
smd-1,0,0,0,0,0
sms-1,0,1,0,0,0
sms-2,0,1,0,0,0
sms-3,0,1,0,0,0
sod-1,0,0,0,0,0
sod-2,0,0,0,0,0
sod-3,0,0,0,0,0
sod-4,0,0,0,0,0
sod-5,0,0,0,0,0
sodh-1,7.79879829640062e-06,0.000266452898752236,0.000220085959571381,0,0.00134201105813375
sodh-2,7.79879829640062e-06,0.000266452898752236,0.000220085959571381,0,0.00134201105813375
spds-1,0,0,0,0,0
spe-5,0,0,0,0,0
sphk-1,0,0,0,0,0
spl-1,0,0,0,0,0
sptl-1,0,1,0,0,0
sptl-2,0,1,0,0,0
sptl-3,0,1,0,0,0
sqrd-1,0,0,0,0,0
sqv-1,0,0,0,0,0
sqv-4,0,0,0,0,0
stt-3,0,0,1,0,0
suca-1,0.0439042695673401,0.037328411836504,0.0229486306471871,0.0353229599978011,0.0171568526043
sucg-1,0,0,0,0,0
sucl-1,0.043904269567342,0.037328411836505,0.0335553653004829,0.0353229599978009,0.0171568526084005
sucl-2,0.043904269567342,0.037328411836505,0.0335553653004829,0.0353229599978009,0.0171568526084005
suox-1,0,0,0,0,0
sup-18,0,0.000187139255971431,4.02399147761134e-05,0,6.36694751344465e-06
sur-5,0,0.0326827018070727,0.0333930446294574,0,0
tag-174,1,1,1,1,1
tag-179,0,0,1,0,0
tag-335,0.000616119432085668,0.0679513677323891,1,0.111520344255045,0.0638402146994691
tag-38,0,0,0,0,0
tag-96,0.000123290105099848,0.00466028803895939,0.00827071924064341,0,0.00523219166921318
tald-1,0,0.0486434695112854,0.0117675351195442,0.000210263940553502,0.0938926986773655
tank-1,0,2.39364835139084e-09,0,0,0
tars-1,0,0,1,1,0
tatn-1,0,0.00129816649079539,0.000658846853605254,0,0.00367873910914002
tbh-1,0,3.51049364462846e-09,0,0,0
tdc-1,0,0,0,0,0
tdo-2,0.000110668197958026,0.00136168181652961,0.00593413225578864,0,0.0029936552063153
thk-1,0,0,0,0,0.0305806066471849
tkt-1,0.00156076628084449,0.188897800454786,0.0536964091778198,0.00120837366752274,0.0938926986773659
tph-1,0,0,0,0,0
tpi-1,0.00411920386197487,0.115464651210346,1,0.00103155238338036,1
tpk-1,0,0,0,0,0
tps-1,0,0,0,0,0
tps-2,0,0,0,0,0
tre-1,6.45718684083935e-05,0.00228646671505929,0.0039153663284432,0,0.00273796751506255
tre-2,6.45718684083935e-05,0.00228646671505929,0.0039153663284432,0,0.00273796751506255
tre-3,6.45718684083935e-05,0.00228646671505929,0.0039153663284432,0,0.00273796751506255
tre-4,6.45718684083935e-05,0.00228646671505929,0.0039153663284432,0,0.00273796751506255
tre-5,6.45718684083935e-05,0.00228646671505929,0.0039153663284432,0,0.00273796751506255
trxr-1,1.23817284904973e-06,1.59343785858742e-05,1.19784489478342e-05,0,1
trxr-2,0,0,0,0,0
ttm-5,0,1,0,0,0
ttx-7,0,1,0,0,0
tyms-1,0,0,0,0,1
tyr-1,0,0,0,0,0
tyr-2,0,0,0,0,0
tyr-3,0,0,0,0,0
tyr-4,0,0,0,0,0
tyr-5,0,0,0,0,0
tyr-6,0,0,0,0,0
ucp-4,0,0,0,0,0
ucr-11,1,1,1,1,1
ucr-2.1,1,1,1,1,1
ucr-2.2,1,1,1,1,1
ucr-2.3,1,1,1,1,1
uda-1,0,0,0,0,0
ugt-1,0,0,0,0,0
ugt-10,0,0,0,0,0
ugt-11,0,0,0,0,0
ugt-12,0,0,0,0,0
ugt-13,0,0,0,0,0
ugt-14,0,0,0,0,0
ugt-15,0,0,0,0,0
ugt-16,0,0,0,0,0
ugt-17,0,0,0,0,0
ugt-18,0,0,0,0,0
ugt-19,0,0,0,0,0
ugt-2,0,0,0,0,0
ugt-20,0,0,0,0,0
ugt-21,0,0,0,0,0
ugt-22,0,0,0,0,0
ugt-23,0,0,0,0,0
ugt-24,0,0,0,0,0
ugt-25,0,0,0,0,0
ugt-26,0,0,0,0,0
ugt-27,0,0,0,0,0
ugt-29,0,0,0,0,0
ugt-3,0,0,0,0,0
ugt-30,0,0,0,0,0
ugt-31,0,0,0,0,0
ugt-32,0,0,0,0,0
ugt-33,0,0,0,0,0
ugt-34,0,0,0,0,0
ugt-35,0,0,0,0,0
ugt-36,0,0,0,0,0
ugt-37,0,0,0,0,0
ugt-38,0,0,0,0,0
ugt-39,0,0,0,0,0
ugt-4,0,0,0,0,0
ugt-40,0,0,0,0,0
ugt-41,0,0,0,0,0
ugt-42,0,0,0,0,0
ugt-43,0,0,0,0,0
ugt-44,0,0,0,0,0
ugt-45,0,0,0,0,0
ugt-46,0,0,0,0,0
ugt-47,0,0,0,0,0
ugt-48,0,0,0,0,0
ugt-49,0,0,0,0,0
ugt-5,0,0,0,0,0
ugt-50,0,0,0,0,0
ugt-51,0,0,0,0,0
ugt-52,0,0,0,0,0
ugt-53,0,0,0,0,0
ugt-54,0,0,0,0,0
ugt-55,0,0,0,0,0
ugt-56,0,0,0,0,0
ugt-58,0,0,0,0,0
ugt-59,0,0,0,0,0
ugt-6,0,0,0,0,0
ugt-60,0,0,0,0,0
ugt-61,0,0,0,0,0
ugt-62,0,0,0,0,0
ugt-63,0,0,0,0,0
ugt-64,0,0,0,0,0
ugt-65,0,0,0,0,0
ugt-7,0,0,0,0,0
ugt-8,0,0,0,0,0
ugt-9,0,0,0,0,0
umps-1,0,0,0,0,1
unc-17,0,0,0,0,0
unc-25,1.25692950833605e-05,0,0,0,0
unc-26,0,0,0,0,0
unc-32,0,0,0,0,0
upb-1,0.000756916104516874,0,0.00444130171891624,0.000232710335123318,0.000876035571667165
upp-1,0.00266400725566182,0.00884717226744263,0.0103135804861961,0.0021426153259827,0.0305806066471846
vars-1,0,0,0,0,0
vha-1,0,0,0,0,0
vha-10,0,0,0,0,0
vha-11,0,0,0,0,0
vha-12,0,0,0,0,0
vha-13,0,0,0,0,0
vha-14,0,0,0,0,0
vha-15,0,0,0,0,0
vha-17,0,0,0,0,0
vha-18,0,0,0,0,0
vha-19,0,0,0,0,0
vha-2,0,0,0,0,0
vha-3,0,0,0,0,0
vha-4,0,0,0,0,0
vha-5,0,0,0,0,0
vha-6,0,0,0,0,0
vha-7,0,0,0,0,0
vha-8,0,0,0,0,0
vha-9,0,0,0,0,0
vps-34,0,0,0,0,0
wars-1,0,0,1,1,0
xdh-1,0,0,0,0,0
yars-1,0,0,1,1,0
yars-2,0,0,1,1,0
